name,brand,description,price,gender,department,section,category,subcategory,sport,sizes,stock,images_default,images_men,images_women,discount,rating,featured
XTRN Velocity Run Shoes,XTRN,Lightweight running shoes designed for everyday training and road running,2499,men,men,Footwear,Sports Shoes,Running Shoes,Running,7|8|9|10|11,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788244815/Running_shoes_product_photo_202609011200_cgusi3.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788244815/Running_shoes_product_photo_202609011200.jpeg_202609011208_z6dfi7.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788244815/Running_shoes_product_photo_202609011209_jn9qxb.jpg,,,10,4.5,TRUE
XTRN Aero Training Shoes,XTRN,Lightweight training shoes designed for gym workouts and daily training,2299,men,men,Footwear,Sports Shoes,Training Shoes,Training,7|8|9|10|11,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788247657/Training_shoes_product_photography_202609011256_gvyaf7.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788247657/Training_shoes_product_photography_202609011256_1_mrogqj.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788247656/Training_shoes_product_photography_202609011257_pbhtvq.jpg,,,0,4.4,FALSE
XTRN Flex Runner,XTRN,Flexible running shoes with responsive cushioning for everyday runs,2199,men,men,Footwear,Sports Shoes,Running Shoes,Running,7|8|9|10|11,60,https://res.cloudinary.com/duvfdxql9/image/upload/v1788247870/Men_running_shoes_displayed_202609011259_oeit1w.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788247870/Men_running_shoes_displayed_202609011300_n8xvmm.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788247870/Men_running_shoes_displayed_202609011300_1_ow5wan.jpg,,,10,4.3,FALSE
XTRN Sprint Pro Shoes,XTRN,Lightweight performance shoes built for fast running and sprint training,2799,men,men,Footwear,Sports Shoes,Running Shoes,Running,7|8|9|10|11,45,https://res.cloudinary.com/duvfdxql9/image/upload/v1788248132/XTRN_Sprint_Pro_Shoes_running_202609011303_jlzu5c.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248132/XTRN_Sprint_Pro_Shoes_running_202609011304_kyzyty.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248132/XTRN_Sprint_Pro_Shoes_running_202609011305_ftluvr.jpg,,,15,4.6,TRUE
XTRN Trail Runner Shoes,XTRN,Durable trail running shoes designed for outdoor running and mixed terrain,2999,men,men,Footwear,Sports Shoes,Trail Shoes,Running,7|8|9|10|11,40,https://res.cloudinary.com/duvfdxql9/image/upload/v1788248418/XTRN_Trail_Runner_Shoes_displayed_202609011308_cbwbht.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248418/XTRN_Trail_Runner_Shoes_displayed_202609011309_rjpgsg.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248417/XTRN_Trail_Runner_Shoes_displayed_202609011309_1_mu27us.jpg,,,10,4.5,FALSE
XTRN Street Runner,XTRN,Modern low-profile sneakers designed for everyday streetwear and casual use,1999,men,men,Footwear,Casual Shoes,Lifestyle Sneakers,,7|8|9|10|11,65,https://res.cloudinary.com/duvfdxql9/image/upload/v1788248709/Sneakers_displayed_on_white_back__202609011313_ed5e8r.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248709/Sneakers_displayed_on_white_back__202609011314_ekxhqb.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248709/Sneakers_displayed_on_white_back__202609011314_1_rcewxr.jpg,,,0,4.2,FALSE
XTRN Urban Low Sneakers,XTRN,Clean low-top sneakers designed for everyday casual outfits,1899,men,men,Footwear,Casual Shoes,Lifestyle Sneakers,,7|8|9|10|11,70,https://res.cloudinary.com/duvfdxql9/image/upload/v1788248937/XTRN_Urban_Low_Sneakers_product_202609011316_jbhm4n.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248937/XTRN_Urban_Low_Sneakers_product_202609011317_ghi2ql.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248937/XTRN_Urban_Low_Sneakers_product_202609011318_ydip37.jpg,,,10,4.3,TRUE
XTRN Classic Court Shoes,XTRN,Classic court-inspired sneakers with a clean everyday design,2099,men,men,Footwear,Casual Shoes,Court Sneakers,,7|8|9|10|11,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788249112/XTRN_Classic_Court_Shoes_photogr__202609011320_ebnyki.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249111/XTRN_Classic_Court_Shoes_photogr__202609011321_anajog.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249111/XTRN_Classic_Court_Shoes_photogr__202609011321_1_mfv0ku.jpg,,,0,4.1,FALSE
XTRN Everyday Sneakers,XTRN,Comfortable everyday sneakers designed for casual wear and daily walking,1799,men,men,Footwear,Casual Shoes,Lifestyle Sneakers,,7|8|9|10|11,75,https://res.cloudinary.com/duvfdxql9/image/upload/v1788249307/Sneakers_on_white_background_202609011324_sg2g5q.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249253/Sneakers_on_white_background_202609011323_cx3ctv.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249252/Sneakers_on_white_background_202609011323_1_a6msx2.jpg,,,5,4.4,FALSE
XTRN Minimal Lifestyle Shoes,XTRN,Minimal lifestyle sneakers with a versatile design for everyday casual wear,2199,men,men,Footwear,Casual Shoes,Lifestyle Sneakers,,7|8|9|10|11,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788249486/Shoes_photographed_on_white_back__202609011327_ybpwfr.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249485/Shoes_photographed_on_white_back__202609011327_1_j0bon0.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249485/Shoes_photographed_on_white_back__202609011327_2_q9azv5.jpg,,,10,4.5,TRUE
XTRN Velocity Run Women,XTRN,Lightweight running shoes designed for everyday training and running,2499,women,women,Footwear,Sports Shoes,Running Shoes,Running,5|6|7|8|9,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788249703/Running_shoes_on_white_background_202609011329_xiiuti.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249702/Running_shoes_on_white_background_202609011330_wosyzu.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249702/Running_shoes_on_white_background_202609011331_jhpn9a.jpg,,,10,4.5,TRUE
XTRN Aero Training Women,XTRN,Lightweight training shoes designed for gym workouts and daily training,2299,women,women,Footwear,Sports Shoes,Training Shoes,Training,5|6|7|8|9,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788249918/XTRN_Aero_Training_Women_shoes_202609011334_gv4cd5.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249919/XTRN_Aero_Training_Women_shoes_202609011333_rliiwe.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249917/XTRN_Aero_Training_Women_shoes_202609011335_vh8dfv.jpg,,,0,4.4,FALSE
XTRN Flex Runner Women,XTRN,Flexible running shoes with responsive cushioning for everyday runs,2199,women,women,Footwear,Sports Shoes,Running Shoes,Running,5|6|7|8|9,60,https://res.cloudinary.com/duvfdxql9/image/upload/v1788250078/Running_shoes_displayed_202609011336_rejspg.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250077/Running_shoes_displayed_202609011337_ojhkvy.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250076/Running_shoes_displayed_202609011337_1_fdb4b1.jpg,,,10,4.3,FALSE
XTRN Sprint Pro Women,XTRN,Lightweight performance shoes built for fast running and sprint training,2799,women,women,Footwear,Sports Shoes,Running Shoes,Running,5|6|7|8|9,45,https://res.cloudinary.com/duvfdxql9/image/upload/v1788250375/XTRN_Flex_Runner_running_shoes_202609011341_a0v58l.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250377/XTRN_Flex_Runner_running_shoes_202609011340_h1itcq.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250372/XTRN_Flex_Runner_running_shoes_202609011342_ocv8rh.jpg,,,15,4.6,TRUE
XTRN Trail Runner Women,XTRN,Durable trail running shoes designed for outdoor running and mixed terrain,2999,women,women,Footwear,Sports Shoes,Trail Shoes,Running,5|6|7|8|9,40,https://res.cloudinary.com/duvfdxql9/image/upload/v1788250691/Running_shoes_on_white_background_202609011345_qilhaj.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250690/Running_shoes_on_white_background_202609011346_t334dv.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250690/Running_shoes_on_white_background_202609011347_jsvviy.jpg,,,10,4.5,FALSE
XTRN Street Runner Women,XTRN,Modern low-profile sneakers designed for everyday streetwear and casual use,1999,women,women,Footwear,Casual Shoes,Lifestyle Sneakers,,5|6|7|8|9,65,https://res.cloudinary.com/duvfdxql9/image/upload/v1788250841/XTRN_Trail_Runner_shoes_displayed_202609011349_1_lt7l71.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250840/XTRN_Trail_Runner_shoes_displayed_202609011350_mfc3dj.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250839/XTRN_Trail_Runner_shoes_displayed_202609011350_1_hzrkqa.jpg,,,0,4.2,FALSE
XTRN Urban Low Sneakers Women,XTRN,Clean low-top sneakers designed for everyday casual outfits,1899,women,women,Footwear,Casual Shoes,Lifestyle Sneakers,,5|6|7|8|9,70,https://res.cloudinary.com/duvfdxql9/image/upload/v1788251025/Women_lifestyle_sneakers_product__202609011352_qopluu.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251024/Women_lifestyle_sneakers_product__202609011353_ikmxxd.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251022/Women_lifestyle_sneakers_product__202609011353_1_vr71y3.jpg,,,10,4.3,TRUE
XTRN Classic Court Women,XTRN,Classic court-inspired sneakers with a clean everyday design,2099,women,women,Footwear,Casual Shoes,Court Sneakers,,5|6|7|8|9,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788251196/XTRN_Classic_Court_Women_sneakers_202609011355_pkjewg.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251195/XTRN_Classic_Court_Women_sneakers_202609011355_1_gfeafn.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251195/XTRN_Classic_Court_Women_sneakers_202609011356_p4bkis.jpg,,,0,4.1,FALSE
XTRN Everyday Sneakers Women,XTRN,Comfortable everyday sneakers designed for casual wear and daily walking,1799,women,women,Footwear,Casual Shoes,Lifestyle Sneakers,,5|6|7|8|9,75,https://res.cloudinary.com/duvfdxql9/image/upload/v1788251379/Women_sneakers_product_photo_202609011358_jsswe5.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251377/Women_sneakers_product_photo_202609011359_r2dl6n.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251376/Women_sneakers_product_photo_202609011359_1_cz2tik.jpg,,,5,4.4,FALSE
XTRN Minimal Lifestyle Women,XTRN,Minimal lifestyle sneakers with a versatile design for everyday casual wear,2199,women,women,Footwear,Casual Shoes,Lifestyle Sneakers,,5|6|7|8|9,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788251498/XTRN_Women_sneakers_product_photo_202609011400_vwkjzt.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251496/XTRN_Women_sneakers_product_photo_202609011400_1_baxkwz.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251495/XTRN_Women_sneakers_product_photo_202609011401_jhenyi.jpg,,,10,4.5,TRUE
XTRN Trail Blazer Hiking Boots,XTRN,Rugged waterproof hiking boots built for challenging mountain trails,3299,men,men,Footwear,Hiking Shoes,Hiking Shoes,Hiking,7|8|9|10|11,40,https://res.cloudinary.com/duvfdxql9/image/upload/v1788328120/Creating_hiking_boots_product_image_202609021117_svyjo5.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788328119/Creating_hiking_boots_product_image_202609021118_vzd8z0.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788328119/Creating_hiking_boots_product_image_202609021118_1_drecez.jpg,,,0,4.5,TRUE
XTRN Summit Pro Hiking Shoes,XTRN,Lightweight mid-cut hiking shoes designed for long trail hikes,2999,men,men,Footwear,Hiking Shoes,Hiking Shoes,Hiking,7|8|9|10|11,35,https://res.cloudinary.com/duvfdxql9/image/upload/v1788328271/Hiking_shoes_product_image_202609021120_crclxd.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788328270/Hiking_shoes_product_image_202609021120_1_yjnasn.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788328270/Hiking_shoes_product_image_202609021120_2_kkxmsz.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788328270/Hiking_shoes_product_image_202609021121_bbajfp.jpg,,,10,4.4,FALSE
XTRN Trek Master Waterproof Boots,XTRN,Durable waterproof trekking boots for all-terrain outdoor adventures,3599,men,men,Footwear,Hiking Shoes,Hiking Shoes,Hiking,7|8|9|10|11,30,https://res.cloudinary.com/duvfdxql9/image/upload/v1788328513/Creating_hiking_boots_product_image_202609021123_a93awa.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788328513/Creating_hiking_boots_product_image_202609021124_1_uqdyo0.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788328513/Creating_hiking_boots_product_image_202609021124_cw5qa1.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788328513/Creating_hiking_boots_product_image_202609021125_cee35f.jpg,,,0,4.6,TRUE
XTRN AllTerrain Hiker Men,XTRN,Versatile all-terrain hiking shoes for day hikes and outdoor trails,2799,men,men,Footwear,Hiking Shoes,Hiking Shoes,Hiking,7|8|9|10|11,45,https://res.cloudinary.com/duvfdxql9/image/upload/v1788328639/XTRN_AllTerrain_Hiker_Men_shoe_202609021126_fojzbh.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788328639/XTRN_AllTerrain_Hiker_Men_shoe_202609021126_1_cfpyl4.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788328639/XTRN_AllTerrain_Hiker_Men_shoe_202609021127_dd1iox.jpg,,,15,4.3,FALSE
XTRN Ridge Walker Hiking Shoes,XTRN,Comfortable long-distance hiking shoes with superior ankle support,3199,men,men,Footwear,Hiking Shoes,Hiking Shoes,Hiking,7|8|9|10|11,38,https://res.cloudinary.com/duvfdxql9/image/upload/v1788328830/Creating_hiking_shoes_product_image_202609021128_ehd7ri.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788328829/Creating_hiking_shoes_product_image_202609021128_1_klgeqn.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788328829/Creating_hiking_shoes_product_image_202609021129_a81aiu.jpg,,,0,4.5,FALSE
XTRN Trail Blazer Women Hiking Boots,XTRN,Rugged waterproof hiking boots built for challenging mountain trails,3299,women,women,Footwear,Hiking Shoes,Hiking Shoes,Hiking,5|6|7|8|9,40,https://res.cloudinary.com/duvfdxql9/image/upload/v1788331583/Hiking_boots_product_photography_202609021216_veha0v.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788331555/Hiking_boots_product_photography_202609021214_nxwqkc.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788331555/Hiking_boots_product_photography_202609021215_s47blt.jpg|,,,0,4.5,TRUE
XTRN Summit Pro Women Hiking Shoes,XTRN,Lightweight mid-cut hiking shoes designed for long trail hikes,2999,women,women,Footwear,Hiking Shoes,Hiking Shoes,Hiking,5|6|7|8|9,35,https://res.cloudinary.com/duvfdxql9/image/upload/v1788331744/Hiking_shoes_product_image_202609021217_jv6g3u.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788331743/Hiking_shoes_product_image_202609021218_wkkrc4.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788331743/Hiking_shoes_product_image_202609021218_1_m4tqwq.jpg,,,10,4.4,FALSE
XTRN Trek Master Women Waterproof Boots,XTRN,Durable waterproof trekking boots for all-terrain outdoor adventures,3599,women,women,Footwear,Hiking Shoes,Hiking Shoes,Hiking,5|6|7|8|9,30,https://res.cloudinary.com/duvfdxql9/image/upload/v1788331951/XTRN_Trek_Master_hiking_boots_202609021221_slnd0y.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788331951/XTRN_Trek_Master_hiking_boots_202609021221_1_hdqbtu.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788331951/XTRN_Trek_Master_hiking_boots_202609021222_eefbsr.jpg,,,0,4.6,TRUE
XTRN AllTerrain Women Hiker,XTRN,Versatile all-terrain hiking shoes for day hikes and outdoor trails,2799,women,women,Footwear,Hiking Shoes,Hiking Shoes,Hiking,5|6|7|8|9,45,https://res.cloudinary.com/duvfdxql9/image/upload/v1788332061/Women_hiking_shoe_product_image_202609021223_b3rnzv.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788332060/Women_hiking_shoe_product_image_202609021223_1_upxr5f.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788332060/Women_hiking_shoe_product_image_202609021224_awascn.jpg,,,15,4.3,FALSE
XTRN Ridge Walker Women Hiking Shoes,XTRN,Comfortable long-distance hiking shoes with superior ankle support,3199,women,women,Footwear,Hiking Shoes,Hiking Shoes,Hiking,5|6|7|8|9,38,https://res.cloudinary.com/duvfdxql9/image/upload/v1788338569/Hiking_shoes_product_photography_202609021227_qwiiii.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788338568/Hiking_shoes_product_photography_202609021229_fkzy1t.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788338568/Hiking_shoes_product_photography_202609021411_hpo9co.jpg,,,0,4.5,FALSE
XTRN StormShield Raincoat,XTRN,Lightweight waterproof raincoat with sealed seams for heavy rain protection,2999,unisex,men|women,Jackets,Raincoat,,Outdoor,S|M|L|XL,40,https://res.cloudinary.com/duvfdxql9/image/upload/v1788339080/Model_wearing_black_raincoat_202609021420_wiagtf.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788339080/Model_wearing_black_raincoat_202609021421_vexmtj.jpg,,,0,4.5,TRUE
XTRN AeroRain Packable Jacket,XTRN,Ultra-packable raincoat that folds into its own pocket for easy carrying,2499,unisex,men|women,Jackets,Raincoat,,Outdoor,S|M|L|XL,45,https://res.cloudinary.com/duvfdxql9/image/upload/v1788339236/Model_wearing_XTRN_rain_jacket_202609021422_ukkyrw.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788339236/Model_wearing_XTRN_rain_jacket_202609021423_wiclmy.jpg,,,10,4.4,FALSE
XTRN TrailGuard Rain Jacket,XTRN,Durable trail raincoat with adjustable hood and reflective details,3199,unisex,men|women,Jackets,Raincoat,,Outdoor,S|M|L|XL,35,https://res.cloudinary.com/duvfdxql9/image/upload/v1788339337/Model_wearing_rain_jacket_202609021425_he4npc.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788339337/Model_wearing_rain_jacket_202609021425_1_rn3uwo.jpg,,,0,4.6,TRUE
XTRN Urban Shield Raincoat,XTRN,Sleek waterproof raincoat designed for city wear and rainy commutes,2799,unisex,men|women,Jackets,Raincoat,,Outdoor,S|M|L|XL,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788339427/Model_wearing_beige_raincoat_202609021426_suahcy.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788339427/Model_wearing_beige_raincoat_202609021426_1_kknotr.jpg,,,15,4.3,FALSE
XTRN ProWet All-Weather Jacket,XTRN,Heavy-duty all-weather rain jacket with breathable waterproof fabric,3499,unisex,men|women,Jackets,Raincoat,,Outdoor,S|M|L|XL,30,https://res.cloudinary.com/duvfdxql9/image/upload/v1788339521/Model_showcasing_apparel_in_studio_202609021428_jemppy.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788339521/Model_showcasing_apparel_in_studio_202609021428_1_a8og77.jpg,,,0,4.7,FALSE
XTRN FlexFit Training Jacket,XTRN,Lightweight zip-up training jacket for gym sessions and warm-up routines,2499,men,men,Jackets,Jackets,Training Jacket,Training,S|M|L|XL,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788339908/Model_wearing_training_jacket_202609021434_gzcghn.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788339908/Model_wearing_training_jacket_202609021434_gzcghn.jpg,,,0,4.4,TRUE
XTRN AeroWarm Insulated Jacket,XTRN,Insulated jacket with lightweight padding for cold weather workouts,3199,men,men,Jackets,Jackets,Insulated Jacket,Training,S|M|L|XL,35,https://res.cloudinary.com/duvfdxql9/image/upload/v1788340177/Model_wearing_insulated_jacket_202609021437_idelhp.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788340177/Model_wearing_insulated_jacket_202609021439_ire6cd.jpg,,,0,4.6,TRUE
XTRN Pro Track Jacket,XTRN,Classic zip-up track jacket for training warm-ups and casual wear,1999,men,men,Jackets,Jackets,Track Jacket,Training,S|M|L|XL,60,https://res.cloudinary.com/duvfdxql9/image/upload/v1788340263/Model_wearing_XTRN_Pro_track_202609021440_unfv0j.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788340263/Model_wearing_XTRN_Pro_track_202609021440_1_gm79en.jpg,,,15,4.3,FALSE
XTRN FlexFit Women Training Jacket,XTRN,Lightweight zip-up training jacket for gym sessions and warm-up routines,2499,women,women,Jackets,Jackets,Training Jacket,Training,XS|S|M|L,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788340626/Model_wearing_training_jacket_202609021443_bdn2gz.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788340625/Model_wearing_training_jacket_202609021446_qeqkcz.jpg,,,0,4.4,TRUE
XTRN WindBlock Women Performance Jacket,XTRN,Windproof performance jacket designed for outdoor training and running,2799,women,women,Jackets,Jackets,Windbreaker,Training,XS|S|M|L,45,https://res.cloudinary.com/duvfdxql9/image/upload/v1788340722/Model_wearing_windproof_performa__202609021448_zuhu1o.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788340722/Model_wearing_windproof_performa__202609021448_1_n53m1f.jpg,,,10,4.5,FALSE
XTRN AeroWarm Women Insulated Jacket,XTRN,Insulated jacket with lightweight padding for cold weather workouts,3199,women,women,Jackets,Jackets,Insulated Jacket,Training,XS|S|M|L,35,https://res.cloudinary.com/duvfdxql9/image/upload/v1788340818/Model_wearing_insulated_jacket_202609021449_gra17x.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788340817/Model_wearing_insulated_jacket_202609021450_hosahn.jpg,,,0,4.6,TRUE
XTRN Pro Track Women Jacket,XTRN,Classic zip-up track jacket for training warm-ups and casual wear,1999,women,women,Jackets,Jackets,Track Jacket,Training,XS|S|M|L,60,https://res.cloudinary.com/duvfdxql9/image/upload/v1788340902/Woman_wearing_track_jacket_202609021451_ms3ucr.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788340901/Woman_wearing_track_jacket_202609021451_1_z0gval.jpg,,,15,4.3,FALSE
XTRN ThermaLayer Women Fleece Jacket,XTRN,Warm fleece jacket designed as a thermal layer for cold-weather training,2999,women,women,Jackets,Jackets,Fleece Jacket,Training,XS|S|M|L,40,https://res.cloudinary.com/duvfdxql9/image/upload/v1788341292/Model_wearing_fleece_jacket_202609021453_wsbrdl.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788341291/Model_wearing_fleece_jacket_202609021457_pwomwj.jpg,,,0,4.5,FALSE
XTRN TrailPack 25L Backpack,XTRN,Lightweight 25L hiking and training backpack with padded shoulder straps,1999,unisex,accessories,Bags,Backpacks,Hiking Backpack,Hiking,One Size,40,https://res.cloudinary.com/duvfdxql9/image/upload/v1788341550/XTRN_TrailPack_25L_Backpack_202609021501_bzgrhy.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788341549/XTRN_TrailPack_25L_Backpack_202609021502_szvjtd.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788341549/XTRN_TrailPack_25L_Backpack_202609021502_1_npn82v.jpg,,,0,4.6,TRUE
XTRN GymPro Training Backpack,XTRN,Spacious gym backpack with separate shoe compartment and wet pocket,1799,unisex,accessories,Bags,Backpacks,Gym Backpack,,One Size,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788341761/Training_backpack_product_photog__202609021503_tbgbk2.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788341760/Training_backpack_product_photog__202609021505_btv1om.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788341759/Training_backpack_product_photog__202609021505_1_iscwng.jpg,,,10,4.4,FALSE
XTRN Urban Runner Backpack,XTRN,Sleek everyday backpack with laptop sleeve and organiser pockets,2299,unisex,accessories,Bags,Backpacks,Laptop Backpack,,One Size,45,https://res.cloudinary.com/duvfdxql9/image/upload/v1788341870/Backpack_product_image_on_white_202609021507_cbtjao.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788341869/Backpack_product_image_on_white_202609021507_1_safyee.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788341868/Backpack_product_image_on_white_202609021507_2_wkukx8.jpg,,,0,4.5,TRUE
XTRN Summit 35L Hiking Pack,XTRN,Large 35L trekking backpack with hydration bladder sleeve and rain cover,2999,unisex,accessories,Bags,Backpacks,Hiking Backpack,Hiking,One Size,30,https://res.cloudinary.com/duvfdxql9/image/upload/v1788341980/Hiking_backpack_product_photography_202609021508_ts8wwh.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788341979/Hiking_backpack_product_photography_202609021509_1_yxsfsu.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788341979/Hiking_backpack_product_photography_202609021509_u1czlb.jpg,,,15,4.7,FALSE
XTRN AeroLite Foldable Backpack,XTRN,Ultra-lightweight foldable backpack for travel and day trips,1499,unisex,accessories,Bags,Backpacks,Foldable Backpack,,One Size,60,https://res.cloudinary.com/duvfdxql9/image/upload/v1788342090/Foldable_backpack_product_image_202609021510_w02pqx.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788342089/Foldable_backpack_product_image_202609021510_1_b8jxsc.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788342087/Foldable_backpack_product_image_202609021511_tge4yf.jpg,,,0,4.3,FALSE
XTRN ProDuffle 40L Gym Bag,XTRN,Large 40L gym duffel bag with separate shoe compartment and water bottle pocket,1999,unisex,accessories,Bags,Duffel Bags,Gym Duffel,,One Size,40,https://res.cloudinary.com/duvfdxql9/image/upload/v1788342280/Gym_bag_product_photography_202609021513_vyzsm9.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788342279/Gym_bag_product_photography_202609021514_qp1uqn.jpg,,,0,4.6,TRUE
XTRN TrailDuffle Outdoor Bag,XTRN,Rugged duffel bag built for hiking trips and outdoor adventures,2299,unisex,accessories,Bags,Duffel Bags,Outdoor Duffel,Hiking,One Size,35,https://res.cloudinary.com/duvfdxql9/image/upload/v1788342367/Creating_XTRN_TrailDuffle_produc__202609021515_p8bpp5.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788342366/Creating_XTRN_TrailDuffle_produc__202609021515_1_ryepak.jpg,,,10,4.5,FALSE
XTRN AeroLite Weekend Duffel,XTRN,Lightweight weekend travel duffel with carry handles and detachable shoulder strap,1799,unisex,accessories,Bags,Duffel Bags,Travel Duffel,,One Size,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788342471/E-commerce_product_image_of_duffel_202609021517_hxqil8.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788342469/E-commerce_product_image_of_duffel_202609021517_1_umwkzj.jpg,,,0,4.4,TRUE
