name,brand,description,price,gender,department,section,category,subcategory,sport,sizes,stock,images_default,images_men,images_women,discount,rating,featured
XTRN Velocity Run Shoes,XTRN,Lightweight running shoes designed for everyday training and road running,2499,men,men,Footwear,Sports Shoes,Running Shoes,Running,7|8|9|10|11,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788244815/Running_shoes_product_photo_202609011200_cgusi3.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788244815/Running_shoes_product_photo_202609011200.jpeg_202609011208_z6dfi7.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788244815/Running_shoes_product_photo_202609011209_jn9qxb.jpg,,,10,4.5,TRUE
XTRN Aero Training Shoes,XTRN,Lightweight training shoes designed for gym workouts and daily training,2299,men,men,Footwear,Sports Shoes,Training Shoes,Training,7|8|9|10|11,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788247657/Training_shoes_product_photography_202609011256_gvyaf7.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788247657/Training_shoes_product_photography_202609011256_1_mrogqj.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788247656/Training_shoes_product_photography_202609011257_pbhtvq.jpg,,,0,4.4,FALSE
XTRN Flex Runner,XTRN,Flexible running shoes with responsive cushioning for everyday runs,2199,men,men,Footwear,Sports Shoes,Running Shoes,Running,7|8|9|10|11,60,https://res.cloudinary.com/duvfdxql9/image/upload/v1788247870/Men_running_shoes_displayed_202609011259_oeit1w.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788247870/Men_running_shoes_displayed_202609011300_n8xvmm.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788247870/Men_running_shoes_displayed_202609011300_1_ow5wan.jpg,,,10,4.3,FALSE
XTRN Sprint Pro Shoes,XTRN,Lightweight performance shoes built for fast running and sprint training,2799,men,men,Footwear,Sports Shoes,Running Shoes,Running,7|8|9|10|11,45,https://res.cloudinary.com/duvfdxql9/image/upload/v1788248132/XTRN_Sprint_Pro_Shoes_running_202609011303_jlzu5c.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248132/XTRN_Sprint_Pro_Shoes_running_202609011304_kyzyty.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248132/XTRN_Sprint_Pro_Shoes_running_202609011305_ftluvr.jpg,,,15,4.6,TRUE
XTRN Trail Runner Shoes,XTRN,Durable trail running shoes designed for outdoor running and mixed terrain,2999,men,men,Footwear,Sports Shoes,Trail Shoes,Running,7|8|9|10|11,40,https://res.cloudinary.com/duvfdxql9/image/upload/v1788248418/XTRN_Trail_Runner_Shoes_displayed_202609011308_cbwbht.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248418/XTRN_Trail_Runner_Shoes_displayed_202609011309_rjpgsg.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248417/XTRN_Trail_Runner_Shoes_displayed_202609011309_1_mu27us.jpg,,,10,4.5,FALSE
XTRN Street Runner,XTRN,Modern low-profile sneakers designed for everyday streetwear and casual use,1999,men,men,Footwear,Casual Shoes,Lifestyle Sneakers,,7|8|9|10|11,65,https://res.cloudinary.com/duvfdxql9/image/upload/v1788248709/Sneakers_displayed_on_white_back__202609011313_ed5e8r.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248709/Sneakers_displayed_on_white_back__202609011314_ekxhqb.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248709/Sneakers_displayed_on_white_back__202609011314_1_rcewxr.jpg,,,0,4.2,FALSE
XTRN Urban Low Sneakers,XTRN,Clean low-top sneakers designed for everyday casual outfits,1899,men,men,Footwear,Casual Shoes,Lifestyle Sneakers,,7|8|9|10|11,70,https://res.cloudinary.com/duvfdxql9/image/upload/v1788248937/XTRN_Urban_Low_Sneakers_product_202609011316_jbhm4n.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248937/XTRN_Urban_Low_Sneakers_product_202609011317_ghi2ql.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788248937/XTRN_Urban_Low_Sneakers_product_202609011318_ydip37.jpg,,,10,4.3,TRUE
XTRN Classic Court Shoes,XTRN,Classic court-inspired sneakers with a clean everyday design,2099,men,men,Footwear,Casual Shoes,Court Sneakers,,7|8|9|10|11,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788249112/XTRN_Classic_Court_Shoes_photogr__202609011320_ebnyki.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249111/XTRN_Classic_Court_Shoes_photogr__202609011321_anajog.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249111/XTRN_Classic_Court_Shoes_photogr__202609011321_1_mfv0ku.jpg,,,0,4.1,FALSE
XTRN Everyday Sneakers,XTRN,Comfortable everyday sneakers designed for casual wear and daily walking,1799,men,men,Footwear,Casual Shoes,Lifestyle Sneakers,,7|8|9|10|11,75,https://res.cloudinary.com/duvfdxql9/image/upload/v1788249307/Sneakers_on_white_background_202609011324_sg2g5q.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249253/Sneakers_on_white_background_202609011323_cx3ctv.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249252/Sneakers_on_white_background_202609011323_1_a6msx2.jpg,,,5,4.4,FALSE
XTRN Minimal Lifestyle Shoes,XTRN,Minimal lifestyle sneakers with a versatile design for everyday casual wear,2199,men,men,Footwear,Casual Shoes,Lifestyle Sneakers,,7|8|9|10|11,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788249486/Shoes_photographed_on_white_back__202609011327_ybpwfr.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249485/Shoes_photographed_on_white_back__202609011327_1_j0bon0.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249485/Shoes_photographed_on_white_back__202609011327_2_q9azv5.jpg,,,10,4.5,TRUE
XTRN Velocity Run Women,XTRN,Lightweight running shoes designed for everyday training and running,2499,women,women,Footwear,Sports Shoes,Running Shoes,Running,5|6|7|8|9,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788249703/Running_shoes_on_white_background_202609011329_xiiuti.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249702/Running_shoes_on_white_background_202609011330_wosyzu.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249702/Running_shoes_on_white_background_202609011331_jhpn9a.jpg,,,10,4.5,TRUE
XTRN Aero Training Women,XTRN,Lightweight training shoes designed for gym workouts and daily training,2299,women,women,Footwear,Sports Shoes,Training Shoes,Training,5|6|7|8|9,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788249918/XTRN_Aero_Training_Women_shoes_202609011334_gv4cd5.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249919/XTRN_Aero_Training_Women_shoes_202609011333_rliiwe.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788249917/XTRN_Aero_Training_Women_shoes_202609011335_vh8dfv.jpg,,,0,4.4,FALSE
XTRN Flex Runner Women,XTRN,Flexible running shoes with responsive cushioning for everyday runs,2199,women,women,Footwear,Sports Shoes,Running Shoes,Running,5|6|7|8|9,60,https://res.cloudinary.com/duvfdxql9/image/upload/v1788250078/Running_shoes_displayed_202609011336_rejspg.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250077/Running_shoes_displayed_202609011337_ojhkvy.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250076/Running_shoes_displayed_202609011337_1_fdb4b1.jpg,,,10,4.3,FALSE
XTRN Sprint Pro Women,XTRN,Lightweight performance shoes built for fast running and sprint training,2799,women,women,Footwear,Sports Shoes,Running Shoes,Running,5|6|7|8|9,45,https://res.cloudinary.com/duvfdxql9/image/upload/v1788250375/XTRN_Flex_Runner_running_shoes_202609011341_a0v58l.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250377/XTRN_Flex_Runner_running_shoes_202609011340_h1itcq.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250372/XTRN_Flex_Runner_running_shoes_202609011342_ocv8rh.jpg,,,15,4.6,TRUE
XTRN Trail Runner Women,XTRN,Durable trail running shoes designed for outdoor running and mixed terrain,2999,women,women,Footwear,Sports Shoes,Trail Shoes,Running,5|6|7|8|9,40,https://res.cloudinary.com/duvfdxql9/image/upload/v1788250691/Running_shoes_on_white_background_202609011345_qilhaj.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250690/Running_shoes_on_white_background_202609011346_t334dv.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250690/Running_shoes_on_white_background_202609011347_jsvviy.jpg,,,10,4.5,FALSE
XTRN Street Runner Women,XTRN,Modern low-profile sneakers designed for everyday streetwear and casual use,1999,women,women,Footwear,Casual Shoes,Lifestyle Sneakers,,5|6|7|8|9,65,https://res.cloudinary.com/duvfdxql9/image/upload/v1788250841/XTRN_Trail_Runner_shoes_displayed_202609011349_1_lt7l71.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250840/XTRN_Trail_Runner_shoes_displayed_202609011350_mfc3dj.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788250839/XTRN_Trail_Runner_shoes_displayed_202609011350_1_hzrkqa.jpg,,,0,4.2,FALSE
XTRN Urban Low Sneakers Women,XTRN,Clean low-top sneakers designed for everyday casual outfits,1899,women,women,Footwear,Casual Shoes,Lifestyle Sneakers,,5|6|7|8|9,70,https://res.cloudinary.com/duvfdxql9/image/upload/v1788251025/Women_lifestyle_sneakers_product__202609011352_qopluu.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251024/Women_lifestyle_sneakers_product__202609011353_ikmxxd.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251022/Women_lifestyle_sneakers_product__202609011353_1_vr71y3.jpg,,,10,4.3,TRUE
XTRN Classic Court Women,XTRN,Classic court-inspired sneakers with a clean everyday design,2099,women,women,Footwear,Casual Shoes,Court Sneakers,,5|6|7|8|9,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788251196/XTRN_Classic_Court_Women_sneakers_202609011355_pkjewg.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251195/XTRN_Classic_Court_Women_sneakers_202609011355_1_gfeafn.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251195/XTRN_Classic_Court_Women_sneakers_202609011356_p4bkis.jpg,,,0,4.1,FALSE
XTRN Everyday Sneakers Women,XTRN,Comfortable everyday sneakers designed for casual wear and daily walking,1799,women,women,Footwear,Casual Shoes,Lifestyle Sneakers,,5|6|7|8|9,75,https://res.cloudinary.com/duvfdxql9/image/upload/v1788251379/Women_sneakers_product_photo_202609011358_jsswe5.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251377/Women_sneakers_product_photo_202609011359_r2dl6n.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251376/Women_sneakers_product_photo_202609011359_1_cz2tik.jpg,,,5,4.4,FALSE
XTRN Minimal Lifestyle Women,XTRN,Minimal lifestyle sneakers with a versatile design for everyday casual wear,2199,women,women,Footwear,Casual Shoes,Lifestyle Sneakers,,5|6|7|8|9,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788251498/XTRN_Women_sneakers_product_photo_202609011400_vwkjzt.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251496/XTRN_Women_sneakers_product_photo_202609011400_1_baxkwz.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788251495/XTRN_Women_sneakers_product_photo_202609011401_jhenyi.jpg,,,10,4.5,TRUE
ProStrike Elite Football Jersey,XTRN,Professional performance football jersey,1499,Men,Sports,Team Sports,Football Apparel,Football Jerseys,Football,S/M/L/XL,50,https://res.cloudinary.com/duvfdxql9/image/upload/v1788256519/Man_wearing_football_jersey_202609011523_kobwcc.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788256519/Man_wearing_football_jersey_202609011524_ryxbzq.jpg,,,0,4.7,TRUE
Velocity Match Football Jersey,XTRN,Lightweight match-day football jersey,1599,Men,Sports,Team Sports,Football Apparel,Football Jerseys,Football,S/M/L/XL,45,https://res.cloudinary.com/duvfdxql9/image/upload/v1788256750/Green_and_white_football_jersey_202609011528_obpufw.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788256750/Green_and_white_football_jersey_202609011528_1_zglhyn.jpg,,,10,4.8,TRUE
GoalMaster Performance Jersey,XTRN,High-performance football jersey for training and matches,1399,Men,Sports,Team Sports,Football Apparel,Football Jerseys,Football,S/M/L/XL,60,https://res.cloudinary.com/duvfdxql9/image/upload/v1788257203/Green_and_white_football_jersey_202609011535_ivcwsg.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788257203/Green_and_white_football_jersey_202609011535_ivcwsg.jpg,,,0,4.6,FALSE
AeroFlex Football Jersey,XTRN,Breathable and lightweight football jersey,1299,Men,Sports,Team Sports,Football Apparel,Football Jerseys,Football,S/M/L/XL,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788257437/Green_and_white_football_jersey_202609011539_xtcf7i.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788257437/Green_and_white_football_jersey_202609011540_zmzznb.jpg,,,5,4.5,FALSE
ProStrike Match Shorts,XTRN,Lightweight football match shorts,899,Men,Sports,Team Sports,Football Apparel,Football Shorts,Football,S/M/L/XL,60,https://res.cloudinary.com/duvfdxql9/image/upload/v1788257677/Player_wearing_football_shorts_202609011543_fgstiu.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788257676/Player_wearing_football_shorts_202609011544_f90kd2.jpg,,,0,4.6,FALSE
Velocity Performance Shorts,XTRN,Breathable performance football shorts,999,Men,Sports,Team Sports,Football Apparel,Football Shorts,Football,S/M/L/XL,55,https://res.cloudinary.com/duvfdxql9/image/upload/v1788257787/Player_wearing_football_shorts_202609011545_rznrnc.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788257786/Player_wearing_football_shorts_202609011546_urxkuy.jpg,,,10,4.7,FALSE
GoalMaster Football Shorts,XTRN,Comfortable football training shorts,799,Men,Sports,Team Sports,Football Apparel,Football Shorts,Football,S/M/L/XL,65,https://res.cloudinary.com/duvfdxql9/image/upload/v1788257959/Player_wearing_football_shorts_202609011548_boxfwr.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788257959/Player_wearing_football_shorts_202609011549_nhyysa.jpg,,,0,4.5,FALSE
ProStrike FG Football Boots,XTRN,Firm-ground football boots with enhanced grip,3499,Men,Sports,Team Sports,Football Footwear,Football Boots,Football,7/8/9/10/11,30,https://res.cloudinary.com/duvfdxql9/image/upload/v1788258235/Football_boot_product_image_202609011551_oee8fb.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788258234/Football_boot_product_image_202609011551_1_kjlp5n.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788258233/Football_boot_product_image_202609011552_hxydvb.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788258232/Football_boot_product_image_202609011553_mcm5vp.jpg,,,10,4.8,TRUE
Velocity Speed Football Boots,XTRN,Lightweight speed-focused football boots,3999,Men,Sports,Team Sports,Football Footwear,Football Boots,Football,7/8/9/10/11,25,https://res.cloudinary.com/duvfdxql9/image/upload/v1788258590/Football_boot_product_image_202609011558_msjatz.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788258577/Football_boot_product_image_202609011558_1_cuqs24.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788258577/Football_boot_product_image_202609011558_2_usnjmf.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788258577/Football_boot_product_image_202609011559_rv9ltz.jpg,,,0,4.7,TRUE
GoalMaster Control Football Boots,XTRN,Control-focused football boots for match play,3799,Men,Sports,Team Sports,Football Footwear,Football Boots,Football,7/8/9/10/11,28,https://res.cloudinary.com/duvfdxql9/image/upload/v1788258755/Football_boot_product_image_202609011601_s2fekd.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788258755/Football_boot_product_image_202609011601_1_gsfsho.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788258754/Football_boot_product_image_202609011601_2_fxgmxf.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788258754/Football_boot_product_image_202609011602_ofttei.jpg,,,5,4.6,FALSE
AeroFlex Turf Football Shoes,XTRN,Multi-purpose turf football shoes with durable traction,2999,Men,Sports,Team Sports,Football Footwear,Football Boots,Football,7/8/9/10/11,35,https://res.cloudinary.com/duvfdxql9/image/upload/v1788260745/Football_turf_shoe_e-commerce_pr__202609011632_sydeih.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788260745/Football_turf_shoe_e-commerce_pr__202609011633_qkfrxx.jpg|https://res.cloudinary.com/duvfdxql9/image/upload/v1788260745/Football_turf_shoe_e-commerce_pr__202609011634_c7hias.jpg,,,0,4.5,FALSE
ProStrike Match Football,XTRN,Professional match football with durable outer construction,1299,Unisex,Sports,Team Sports,Football Equipment,Footballs,Football,5,40,https://res.cloudinary.com/your-cloud/image/upload/v1/football/prostrike-match-football.jpg,,,0,4.8,TRUE
Velocity Training Football,XTRN,Durable football designed for regular training sessions,999,Unisex,Sports,Team Sports,Football Equipment,Footballs,Football,5,50,https://res.cloudinary.com/your-cloud/image/upload/v1/football/velocity-training-football.jpg,,,0,4.6,FALSE
GoalMaster Pro Football,XTRN,Match-quality football for competitive play,1499,Unisex,Sports,Team Sports,Football Equipment,Footballs,Football,5,35,https://res.cloudinary.com/your-cloud/image/upload/v1/football/goalmaster-pro-football.jpg,,,10,4.7,TRUE
ProShield Football Shin Guards,XTRN,Lightweight protective shin guards for football,699,Unisex,Sports,Team Sports,Football Accessories,Shin Guards,Football,S/M/L,60,https://res.cloudinary.com/your-cloud/image/upload/v1/football/proshield-shin-guards.jpg,,,0,4.5,FALSE
AeroGuard Protective Shin Guards,XTRN,Comfortable impact-resistant football shin guards,799,Unisex,Sports,Team Sports,Football Accessories,Shin Guards,Football,S/M/L,50,https://res.cloudinary.com/your-cloud/image/upload/v1/football/aeroguard-shin-guards.jpg,,,5,4.6,FALSE
ProStrike Performance Football Socks,XTRN,Moisture-wicking football socks with supportive fit,399,Unisex,Sports,Team Sports,Football Accessories,Football Socks,Football,S/M/L,100,https://res.cloudinary.com/your-cloud/image/upload/v1/football/prostrike-football-socks.jpg,,,0,4.5,FALSE
Velocity Grip Football Socks,XTRN,Performance football socks with enhanced grip,499,Unisex,Sports,Team Sports,Football Accessories,Football Socks,Football,S/M/L,90,https://res.cloudinary.com/your-cloud/image/upload/v1/football/velocity-grip-socks.jpg,,,10,4.6,FALSE
GoalMaster Football Socks,XTRN,Comfortable and breathable football socks,349,Unisex,Sports,Team Sports,Football Accessories,Football Socks,Football,S/M/L,110,https://res.cloudinary.com/your-cloud/image/upload/v1/football/goalmaster-football-socks.jpg,,,0,4.4,FALSE
